label	x_lm_0	y_lm_0	x_lm_1	y_lm_1	x_lm_2	y_lm_2	x_lm_3	y_lm_3	x_lm_4	y_lm_4	x_lm_5	y_lm_5	x_lm_6	y_lm_6	x_lm_7	y_lm_7	x_lm_8	y_lm_8	x_lm_9	y_lm_9	x_lm_10	y_lm_10	x_lm_11	y_lm_11	x_lm_12	y_lm_12	x_lm_13	y_lm_13	x_lm_14	y_lm_14	x_lm_15	y_lm_15	x_lm_16	y_lm_16	x_lm_17	y_lm_17	x_lm_18	y_lm_18	x_lm_19	y_lm_19	x_lm_20	y_lm_20	x_lm_21	y_lm_21	x_lm_22	y_lm_22	x_lm_23	y_lm_23	x_lm_24	y_lm_24	x_lm_25	y_lm_25	x_lm_26	y_lm_26	x_lm_27	y_lm_27	x_lm_28	y_lm_28	x_lm_29	y_lm_29	x_lm_30	y_lm_30	x_lm_31	y_lm_31	x_lm_32	y_lm_32
carrying_laundry	0.4887084067	0.7598359585	0.5129989386	0.6595019102	0.5343050361	0.6612805128	0.5525147319	0.6633915305	0.4420550466	0.6582940221	0.4160106778	0.6602729559	0.3933795094	0.6649394035	0.577488184	0.6989930272	0.3650898933	0.709857583	0.5272972584	0.8485527039	0.4504877627	0.8553999066	0.6514004469	1.140035391	0.2603369653	1.123258829	0.6165426373	1.462896228	0.2009633332	1.422124743	0.5399006605	1.250835299	0.2359462082	1.115287066	0.5263395309	1.214404941	0.2369728833	1.052579045	0.5370358825	1.19670248	0.2427663058	1.00616169	0.5332849026	1.217357159	0.2460986674	1.035433412	0.5819573402	2.218976021	0.3496346772	2.220363855	0.5705187321	2.42081809	0.3782702088	2.286418438	0.4962504506	2.919106722	0.3695007563	2.687330723	0.4884694517	2.997811317	0.3758160472	2.770080328	0.4623396993	3.039450645	0.37754637	2.768553257
wiping_table	0.431040436	0.8139458299	0.4555009007	0.7303915024	0.4739198089	0.7299932837	0.4896473885	0.7294573188	0.3971723914	0.7369063497	0.3793717325	0.7411771417	0.3666173518	0.74612391	0.5163519382	0.7607035041	0.3482992053	0.7796090841	0.4674959183	0.8859425187	0.4034410119	0.8887959123	0.5942100883	1.09822166	0.2772783041	1.099633098	0.5899775028	1.412866831	0.1970749944	1.478016019	0.5157359838	1.312041759	0.1845433116	1.608547688	0.5001091361	1.291860342	0.1673695743	1.6579988	0.5051952004	1.27736032	0.1757614911	1.648747206	0.5018924475	1.296900034	0.1877799928	1.637358904	0.5371728539	1.948472381	0.3374908268	1.946843624	0.5062969923	2.498071909	0.3251295388	2.478441477	0.4735051095	3.162136555	0.2956946194	3.147101879	0.4735685885	3.259266853	0.2929928601	3.247777224	0.4389042854	3.379055023	0.3078500628	3.350885391
idle_standing	0.4350708425	0.8124108315	0.4596986175	0.7295427918	0.4775962234	0.7293789387	0.4930071235	0.7290390134	0.4016385674	0.7349531651	0.3835514784	0.7385637164	0.3705872893	0.7430512905	0.5191871524	0.760266006	0.35234496	0.7766516805	0.4709726274	0.8839284182	0.4065915942	0.8838194013	0.6001572013	1.09162569	0.276347816	1.099465132	0.6143864989	1.491743326	0.1978423595	1.513637304	0.5664607286	1.632692814	0.1893285364	1.720432878	0.5636721253	1.687785983	0.1744048893	1.797725916	0.5585440397	1.680250525	0.1854096949	1.788260937	0.5501238108	1.666034818	0.19786264	1.764837623	0.5502601266	1.930998564	0.3356281519	1.938509941	0.5308251381	2.501629353	0.3375824094	2.524363279	0.5000337362	3.168263674	0.3154169619	3.165899038	0.4970095754	3.26116538	0.3075125515	3.253496647	0.4874230027	3.392323732	0.3458759189	3.389652491
picking_up_items	0.4334096313	0.8050518632	0.4596568942	0.7244824767	0.477646023	0.7247819901	0.4933334291	0.7247511148	0.4027568698	0.7279085517	0.3852440715	0.7306526899	0.372484684	0.7341897488	0.5192629099	0.7572131753	0.3536615074	0.7662419081	0.4695826173	0.8794668317	0.4060665965	0.8749660254	0.598298192	1.08259666	0.2751417756	1.075924158	0.590549171	1.399301291	0.1847781837	1.443865657	0.51729846	1.380252361	0.1843579412	1.527995825	0.4996171594	1.398538589	0.1726052761	1.571588516	0.505853951	1.381986618	0.1822256744	1.544874191	0.504391253	1.382662535	0.193391934	1.53807056	0.5444877744	1.900653362	0.3332890868	1.8998667	0.5225100517	2.413117647	0.3364214599	2.441613197	0.4913834035	3.000348568	0.3157183826	3.046848774	0.4908361435	3.090233803	0.3100631237	3.133888483	0.4625437856	3.213893414	0.3300198615	3.254038811
carrying_laundry	0.4180880189	0.7984520793	0.4464121759	0.7184394598	0.4659259319	0.7201626301	0.4823161066	0.7214241624	0.3882433772	0.7199307084	0.3725119233	0.7221022844	0.3605830371	0.7251465917	0.5107985139	0.7520968318	0.3414856195	0.7575494647	0.4577666819	0.8736001849	0.3903457522	0.8697244525	0.5956420302	1.077967644	0.2581309974	1.094897509	0.6119638085	1.498346448	0.1640733182	1.505253315	0.5923746824	1.671459794	0.1789913177	1.754132748	0.6097136736	1.73139596	0.1638708711	1.8396281	0.591453433	1.733346939	0.1908511817	1.846432328	0.5748122334	1.716023564	0.202953577	1.815834522	0.5511231422	1.886562943	0.3250643611	1.900231123	0.5434361696	2.47877717	0.3463736773	2.519532204	0.5356425047	3.082229853	0.3396684527	3.081733227	0.5377181768	3.181522608	0.3386179805	3.166671753	0.5078744292	3.298883438	0.3621287942	3.300690413
sweeping_motion	0.4731495082	-0.02733639814	0.4943248034	-0.09531222284	0.5073836446	-0.09735830128	0.5237332582	-0.1019106731	0.4579878151	-0.08563227206	0.4455216825	-0.08303957433	0.4338410199	-0.08315209299	0.5410859585	-0.09721190482	0.4283870757	-0.05379429087	0.5027965903	0.02022775076	0.4558912814	0.03380332142	0.666425705	0.1221902221	0.3689531684	0.2894936502	0.8085154891	0.5007241368	0.3394621313	0.7351500988	0.554258287	0.7587004304	0.3044545949	1.029229522	0.5085231066	0.8757932186	0.2861444056	1.201634884	0.4792993963	0.8560033441	0.3183828294	1.185598493	0.4783416688	0.8222661018	0.335439831	1.137933612	0.6538330913	0.988694489	0.4659062922	1.001779675	0.6389816403	1.669948578	0.4462413788	1.672037363	0.6417016983	2.246548891	0.4657908082	2.255501747	0.65134269	2.325891972	0.4766398072	2.332353115	0.5914383531	2.468335152	0.4596509635	2.483927965
sweeping_motion	0.2980581522	-0.0001744371693	0.3140333593	-0.07638766617	0.3290660977	-0.08412382007	0.3459112346	-0.09387937188	0.2797946334	-0.05111275241	0.268725425	-0.04219862819	0.2587965727	-0.03590987623	0.3874009252	-0.07016904652	0.2593069971	0.01196168084	0.3399490714	0.06417647004	0.2932513356	0.09204854071	0.5463532805	0.1933095008	0.2485415637	0.4242496789	0.6778648496	0.5880353451	0.2616683543	0.8461135626	0.4264284968	0.9477971196	0.2577623427	1.231392622	0.4046818018	1.054972768	0.2540475428	1.380183339	0.3584450483	1.034883499	0.2764209509	1.351629496	0.3643226624	1.005684376	0.2859477401	1.289794326	0.5868530273	1.13367486	0.378534317	1.155843496	0.590089798	1.849158049	0.3765504062	1.849008799	0.6110450029	2.439635992	0.4137428403	2.472575665	0.6283646822	2.520255566	0.4280111492	2.56384778	0.5522475839	2.664852142	0.4162580073	2.67983079
sweeping_motion	0.5472542644	0.06237186119	0.5817843676	0.03271360323	0.58939749	0.03174169734	0.5981858373	0.02806127444	0.5525043607	0.04419144243	0.543112874	0.0384597294	0.5331054926	0.03372253105	0.6076260805	0.03090093471	0.5225453973	0.02870952152	0.5802612901	0.1397678554	0.5336840749	0.08415964246	0.7212976217	0.179028675	0.4341371655	0.3411897421	0.9253504872	0.4314589202	0.4116337001	0.8300561309	0.6265005469	0.7480136752	0.3345595002	1.197476745	0.5787207484	0.8612692356	0.296561867	1.343546271	0.5407034755	0.8330748677	0.3056573868	1.338629484	0.5484935045	0.7968037724	0.3292782009	1.281510353	0.6949431896	1.115944028	0.4876679182	1.139816761	0.6873067617	1.915449381	0.4758572578	1.893004179	0.6663768888	2.534711361	0.4845233858	2.617866755	0.6649631262	2.620682955	0.4803010225	2.718877077	0.618307054	2.743109465	0.4918624759	2.836409092
sweeping_motion	0.367331326	-0.07967428863	0.3919591308	-0.1236242503	0.3986171186	-0.083150208	0.4112809896	-0.06243108958	0.3640500307	-0.1596506685	0.3526310325	-0.1682006419	0.3396801353	-0.1728223562	0.4026166201	-0.0206157323	0.2906271219	-0.1288856119	0.3613010645	0.008044952527	0.3255111277	-0.02716368251	0.4323264658	0.41789639	0.08934143186	0.1675260812	0.4360278249	0.9443016052	-0.1472281069	0.5285388231	0.4664255977	1.093948126	0.1360050738	0.6136868596	0.4780780971	1.136023402	0.1994744837	0.6689654589	0.4809378982	1.076224327	0.2350273281	0.6279201508	0.4603680968	1.064310789	0.224422425	0.6149548292	0.2661289573	1.308334231	0.02704505995	1.219766855	0.2146959007	2.141653538	-0.01815382205	2.046230316	0.1979980022	2.881597042	-0.01314963773	2.714197874	0.2016887069	3.006671667	-0.01020571031	2.81307435	0.1436615735	3.074848652	-0.03503092378	2.932512522
sweeping_motion	0.4349753261	0.05572424456	0.4673452079	-0.05367565528	0.4810805917	-0.04939959571	0.4962524176	-0.0536878109	0.4271880984	-0.07754251361	0.4111057818	-0.09593865275	0.3950355649	-0.1195203587	0.4936434329	-0.1127960458	0.360961318	-0.2062325925	0.4319915771	0.09148895741	0.3856660724	0.06485366821	0.5306303501	0.2922810912	0.1503522396	0.1074735746	0.6344088912	0.8994820714	-0.01316943392	0.5381351113	0.5770111084	0.9218267202	0.2981708944	0.6340406537	0.583027184	1.011529565	0.3799242973	0.7136261463	0.5239486694	0.8678611517	0.4085693657	0.6681175232	0.5332413912	0.8537897468	0.4009620249	0.6556135416	0.396184355	1.31441009	0.1525319964	1.191832781	0.4095580876	2.19670105	0.1670336425	2.054421425	0.3937566578	2.969058037	0.1731434464	2.811621666	0.3888654709	3.073065758	0.1652829051	2.909971714	0.3585710824	3.216345072	0.1935994625	3.072345257
sweeping_motion	0.4527118504	0.1651813239	0.474766314	0.1275907457	0.4848979115	0.1324786544	0.4941224456	0.1368376911	0.4445728958	0.1119709313	0.43498227	0.1073780656	0.4263301194	0.1033354551	0.5014656782	0.1623270661	0.411806047	0.1219650432	0.4672293663	0.2172838151	0.4300774634	0.1971259564	0.5328558087	0.4975540042	0.300468564	0.3503807485	0.5453845859	0.8874643445	0.1801373512	0.6728688478	0.556566	1.074924588	0.3251797855	0.8384512067	0.580106318	1.200054646	0.3548130989	0.8973696232	0.5741029978	1.169987679	0.3865235448	0.8689749837	0.560249567	1.1378299	0.3833094239	0.8511274457	0.4352274239	1.082727432	0.2795711756	1.037985682	0.4351697862	1.583488107	0.2682395875	1.556611896	0.4337591231	2.06350708	0.274363786	2.021326542	0.4343533516	2.140972853	0.2707021832	2.086929321	0.415395081	2.195029497	0.2871852219	2.169258595
sweeping_motion	0.4358576238	0.1270558387	0.4584766328	0.09505449235	0.4718264043	0.1014060155	0.484939456	0.1077066883	0.431062907	0.08612538129	0.4247526824	0.08544078469	0.4190145135	0.0851084888	0.5067608356	0.1431689709	0.41836375	0.1163105071	0.4588184059	0.1898007393	0.4229086339	0.176315397	0.5809562802	0.4684142172	0.3317576349	0.4226435423	0.6068153977	0.8637099862	0.2100898623	0.6999441385	0.6293372512	1.243163943	0.02741629817	0.7851548791	0.6447524428	1.37496233	-0.03831016272	0.779881835	0.6178535223	1.355964661	-0.03609515354	0.75999403	0.6143360138	1.30882597	-0.01049328502	0.7699400187	0.4909769893	1.152296424	0.3406667411	1.114276171	0.4943796992	1.703942537	0.3257795274	1.652103901	0.4890745878	2.18119669	0.3382578194	2.146352053	0.4972538352	2.264266968	0.3368561864	2.226851225	0.4493542314	2.308974266	0.3286710978	2.286919832
wiping_table	0.2568397522	0.1180032045	0.2719359994	0.02220357955	0.291328609	0.006664044689	0.3132241666	-0.01185731217	0.2261826396	0.04908790812	0.2128105313	0.05410946161	0.1998904347	0.05770820007	0.3774976134	-0.03864971548	0.196428597	0.0713731423	0.3126249909	0.1748190671	0.2561300993	0.217227146	0.6006539464	0.2796077728	0.2065655142	0.4751082361	0.9375447631	0.5089600682	0.1941850185	1.012248874	0.8217141032	1.03171134	0.1281719953	1.604743361	0.825699687	1.215592504	0.08089248091	1.784341335	0.7413028479	1.224953771	0.1144994199	1.803811193	0.7399663925	1.150790572	0.1409611106	1.739217162	0.6410163045	1.456460476	0.3609632254	1.532963157	0.6729317904	2.415615082	0.3876643181	2.426180601	0.6992806196	3.203812361	0.4464440048	3.245650768	0.7216488123	3.319820166	0.4599066079	3.379741192	0.6327365041	3.474202394	0.4483894706	3.492519617
wiping_table	0.2454272062	0.05458813906	0.2613765299	-0.05516598746	0.2854583859	-0.07411950827	0.3095989823	-0.09195819497	0.2122840583	-0.01565922052	0.1976739764	-0.005550472531	0.1835041046	0.003185482696	0.3651146293	-0.08938981593	0.1789996624	0.03255970404	0.306583941	0.1087807715	0.2422635555	0.1545905024	0.5713832378	0.2193839699	0.1965954751	0.4365443587	0.9061456323	0.4878069162	0.1933023781	0.9759613872	0.8130887151	0.9422796965	0.1527818292	1.522780895	0.8533256054	1.175265789	0.1165562943	1.672314286	0.7715016007	1.215309739	0.1475991607	1.67175591	0.7637868524	1.178952813	0.1723162681	1.62040174	0.6695667505	1.281250119	0.4016182721	1.39515233	0.7498466969	2.096862793	0.4526613653	2.180390358	0.805513382	2.873245478	0.5851852894	2.910063267	0.8279761672	2.978027344	0.615460515	3.013782024	0.7607729435	3.161265373	0.5845820904	3.170031548
wiping_table	0.2353180498	0.02439901419	0.2446165383	-0.07932827622	0.2625281215	-0.09911381453	0.2843289375	-0.1227628812	0.2028241605	-0.03875862807	0.1892269254	-0.02873688005	0.1756264567	-0.02042824589	0.3430925906	-0.1535386145	0.1719288379	-8.05E-05	0.2965832651	0.07234039158	0.2385950238	0.1243305653	0.5829672217	0.1460662335	0.190377906	0.3976482451	0.8927942514	0.4463699162	0.1933220029	0.9411342144	1.023997664	1.055154324	0.1532133967	1.494934559	1.100314617	1.231920362	0.1453769654	1.6650455	1.029224873	1.308378339	0.1873933226	1.681765914	0.9954566956	1.252636552	0.2108456045	1.612388372	0.7149633765	1.253355265	0.4389882684	1.391419411	0.7960032225	2.143504381	0.5409024954	2.253372669	0.8906800747	2.860453606	0.6472760439	3.000926018	0.920943439	2.967038155	0.668977797	3.114198685	0.8533961773	3.126933336	0.6780456901	3.257067204
sweeping_motion	0.4343444109	-0.01759610325	0.4709540009	-0.1657945514	0.4988431036	-0.1698746234	0.533978343	-0.1693997681	0.3962399662	-0.1297927499	0.3675418496	-0.1151133552	0.3424294889	-0.1058241948	0.5826400518	-0.1194682196	0.3114163578	-0.03856429458	0.5006095171	0.1179067418	0.3990480304	0.1401860416	0.8614549637	0.4917778969	0.1536251605	0.5958019495	1.039473295	1.233295441	0.008042885922	1.291707873	1.05493319	1.91914475	-0.006729683373	2.015412569	1.100669146	2.157880068	-0.05692668259	2.264357567	1.023071408	2.184265852	0.01766734943	2.306106329	0.995166719	2.103004694	0.0447078459	2.216762066	0.7380276322	2.068601608	0.3135535121	2.071605682	0.737822175	3.324259758	0.3336731195	3.339189768	0.7327398062	4.355129719	0.3177819848	4.436554909	0.7355673313	4.53432703	0.2948439419	4.615714073	0.7041651011	4.675158024	0.411418587	4.789590359
sweeping_motion	0.5691344142	0.002529177349	0.5900723338	-0.112343356	0.6127379537	-0.1122348383	0.6360702515	-0.1112755388	0.5460008979	-0.07549283653	0.5301083326	-0.06387690455	0.5155464411	-0.0547971651	0.6857336164	-0.12667346	0.5145661831	-0.01663643122	0.6170358062	0.06502745301	0.56227386	0.09667290747	0.8525117636	0.2400580794	0.4778686762	0.4211358428	0.8218182325	0.8052750826	0.3795726895	0.9323074818	0.4585597813	0.9315606952	0.3958641887	1.22781837	0.3932620585	1.002604365	0.3897711039	1.334664226	0.3796365857	0.9608643651	0.4107079208	1.260742307	0.4025043249	0.9404727221	0.4250561893	1.220586538	0.7921954989	1.313764811	0.5333294272	1.312571168	0.714099586	1.976984501	0.5031910539	2.050364256	0.7594641447	2.770303488	0.5119329691	2.879780769	0.780372262	2.857241869	0.5228037238	2.982540369	0.7083987594	3.074828863	0.5068823695	3.151923895
sweeping_motion	0.4061948955	-0.03744977713	0.4213689864	-0.1110884473	0.4400112927	-0.1154886782	0.4571109712	-0.1186799482	0.3807215691	-0.08891616017	0.368270874	-0.07631862909	0.353826642	-0.06333255023	0.4867325127	-0.09748459607	0.3463200331	-0.003063277574	0.446277827	0.03031950071	0.3925977647	0.06055381894	0.662776351	0.2518121004	0.2887838781	0.4516009986	0.7796615362	0.7457171679	0.2539743781	0.9603074789	0.4432961345	0.902112782	0.2340256721	1.243844032	0.3889487088	1.037602067	0.2269601375	1.372938991	0.3341437578	0.984300077	0.2503603101	1.32862103	0.3637610078	0.9379280806	0.2603293061	1.280242324	0.6567870975	1.199905992	0.3964090645	1.247027636	0.6788567901	2.000409126	0.4350323975	2.021958828	0.7327507734	2.681238651	0.4895076156	2.727479696	0.7484344244	2.792303801	0.4997589886	2.832368135	0.6890742779	2.913393021	0.5153622031	2.95998621
neutral_standing	0.4135566354	-0.04442977533	0.4389875531	-0.130197376	0.4552413523	-0.1304605603	0.4705294669	-0.1316867471	0.3919478655	-0.105689384	0.3739307225	-0.09933319688	0.358966887	-0.09610743076	0.4907738268	-0.09392160177	0.3392540216	-0.04533747211	0.4494617283	0.04432471842	0.3894294798	0.05244977772	0.6458140016	0.3929999769	0.1928701699	0.4273645878	0.7100695968	0.9684237838	0.1076101288	1.022803903	0.727986753	1.479452491	0.04615473375	1.518880367	0.7568451762	1.647169232	-0.009206100367	1.66797471	0.7066224217	1.658868909	0.03733321652	1.690756083	0.6869094372	1.595426917	0.06355078518	1.630283237	0.5440986156	1.520434976	0.2550100386	1.517110109	0.5188257098	2.511753559	0.2409341782	2.499557734	0.508120954	3.376889944	0.2560781538	3.360992193	0.5113360882	3.508466721	0.2523214817	3.480677843	0.4760890603	3.639799833	0.2906292081	3.64779067
sweeping_motion	0.4601387978	0.1637048423	0.4772248864	0.1153125912	0.4909526408	0.1147791371	0.5039952397	0.1145087108	0.4463964105	0.1239700764	0.4389185607	0.1289349347	0.4321581423	0.1342180222	0.5266887546	0.1408461332	0.4278802574	0.1685035527	0.4928688109	0.2131467313	0.4510828555	0.2272800505	0.6488432288	0.4236171842	0.3699294329	0.5443855524	0.7494165301	0.7879208326	0.3392566741	0.9421677589	0.4775854647	0.8682202697	0.4553496242	1.026005745	0.4345937669	0.9331304431	0.5021389127	1.151525259	0.4171112776	0.8917998075	0.5036539435	1.095556021	0.4278392792	0.8802851439	0.4842877686	1.064765692	0.6418603063	1.145263553	0.4521255791	1.146242738	0.6608916521	1.770965576	0.4676578641	1.776969671	0.673512578	2.264224052	0.4884122908	2.281912565	0.6803380847	2.336527348	0.4876793623	2.352054358	0.6511925459	2.432614803	0.5174280405	2.453564405
sweeping_motion	0.4781910181	0.2022384107	0.493781209	0.1526220292	0.5102493167	0.1526350528	0.5265862942	0.1527730376	0.4630301893	0.1602346301	0.4557937682	0.1652106345	0.448492825	0.1707375199	0.5530674458	0.1811815053	0.4426852763	0.2103499025	0.5146967173	0.2568154931	0.4704166353	0.266251713	0.6720866561	0.4767241776	0.3868695498	0.5853118896	0.8072063923	0.8120194674	0.3639227748	0.9703763723	0.5509840846	0.8893607855	0.4088932276	1.199005723	0.4998945594	0.9453972578	0.4200800955	1.295847058	0.4811264575	0.9141966105	0.4375189841	1.257952332	0.4927696884	0.9007227421	0.4393531084	1.221728206	0.6384958625	1.192784548	0.4635671079	1.211142898	0.65377599	1.813341022	0.4623461664	1.820589066	0.6489291787	2.305299044	0.465395391	2.32338953	0.6524742842	2.37927866	0.4623712599	2.396444559	0.6207765341	2.472961664	0.4898008108	2.494985104
picking_up_items	0.431029588	0.6244039536	0.4477677345	0.5718370676	0.4603519142	0.5661237836	0.471614629	0.5589179993	0.4165453613	0.5737549663	0.407643944	0.5689432025	0.3989787698	0.5618585944	0.4874755144	0.5266258121	0.3892349601	0.5314804912	0.4553842247	0.6548329592	0.4165178835	0.6551469564	0.5911042094	0.6813036203	0.3240444958	0.6868929863	0.6343377829	1.017978311	0.3065966368	0.9746168256	0.6522792578	1.40139091	0.2939428389	1.303502917	0.6672312021	1.501315236	0.2700045407	1.392353654	0.6393758059	1.505389094	0.2923512459	1.410004735	0.6269543767	1.466559649	0.3069056273	1.375889421	0.5568811893	1.267966151	0.3813048303	1.26217103	0.5493081212	1.774249196	0.3920044899	1.762762904	0.5452924967	2.226932764	0.3894897699	2.212482452	0.548253417	2.294005871	0.3882485926	2.275312185	0.5129598379	2.387041092	0.4026025236	2.379938364
picking_up_items	0.3275931478	0.276737839	0.3394853473	0.2131334394	0.3458577991	0.2132130712	0.3515839577	0.2133149505	0.3143239319	0.1984406859	0.3017967939	0.1881339997	0.2877599299	0.1767077893	0.3257808089	0.2051247954	0.2389219105	0.1644305587	0.3227052391	0.3348592818	0.293967098	0.318647176	0.3693750799	0.4418824613	0.06771895289	0.5148917437	0.5535767078	0.7982858419	0.06606754661	0.9526835084	0.7648982406	0.8205076456	0.02559858933	1.397896409	0.8631338477	0.8110903502	-0.01446789969	1.525125265	0.8562061787	0.794698	0.01908441074	1.538242459	0.8113740087	0.7956471443	0.04172677919	1.489192486	0.3333674669	1.284595966	0.1599009633	1.313327193	0.3505775332	2.042073488	0.1499213427	2.03017354	0.3482480645	2.649395943	0.1605107188	2.639052629	0.347281456	2.751929522	0.15187563	2.732910633	0.3424803019	2.818679094	0.2143853456	2.824065685
picking_up_items	0.5480824113	0.09346918017	0.5516943336	0.04282197356	0.5628254414	0.03009870648	0.5777858496	0.01459783316	0.5250945687	0.08126620948	0.5180981159	0.09451150149	0.5094355345	0.111930266	0.6230688691	0.01017650776	0.5235186815	0.1393958926	0.5949469805	0.1146851107	0.5563765764	0.160493359	0.8284056187	0.2041266263	0.5663661361	0.5188961029	1.020802021	0.5760679841	0.5117077827	0.9238584042	1.175630689	0.8204538226	0.3459998369	0.6783201098	1.230171084	0.8832969666	0.2934088409	0.6097106934	1.199274778	0.8690353036	0.2963586748	0.5658145547	1.174356937	0.8668351769	0.3209642172	0.5811120272	0.9741150737	1.12456274	0.7854943871	1.23641789	1.110770583	1.78851378	0.9303649068	1.890853524	1.256880879	2.404824257	1.069503188	2.465614557	1.28782475	2.486120701	1.091517687	2.543475628	1.273033738	2.614044905	1.14125216	2.64032197
picking_up_items	0.4710642397	0.4731323123	0.4785854518	0.4247837961	0.4856847525	0.419629246	0.4938752055	0.4135886729	0.4674741924	0.4323447049	0.4662672877	0.4331430495	0.4651422501	0.4337294996	0.5226155519	0.4129529297	0.487821877	0.4377226532	0.4919076264	0.5052886009	0.4803495109	0.5103461146	0.5995602012	0.5546005368	0.5303621888	0.6479527354	0.4132563472	0.7510352135	0.3334804773	0.7855497003	0.1769045889	0.7858248949	0.1681410819	0.8603028655	0.1260319054	0.8030786514	0.1275065392	0.8310214877	0.1154143065	0.7968725562	0.109948881	0.819083631	0.1345922351	0.7847989798	0.1366759241	0.8260525465	0.7744017243	1.112457871	0.7084771395	1.150097013	0.7254950404	1.511411071	0.6662382483	1.549715519	0.8318949938	1.785571694	0.7611131668	1.86517489	0.867387712	1.795098662	0.7863361239	1.898275375	0.7908722758	1.919332504	0.7489565611	1.967501283
picking_up_items	0.4144285917	0.3687155843	0.4280551672	0.3367768824	0.4352863431	0.3399011791	0.4421856999	0.3431440592	0.4007644355	0.3270086944	0.390617311	0.3235391378	0.3813501	0.320019424	0.4426125586	0.3645383418	0.3653334081	0.335070312	0.4233427942	0.4234935343	0.3917316794	0.4128943086	0.4676974416	0.6515672207	0.2788145244	0.5304566622	0.6331413388	0.7993026376	0.3973731697	0.7451916337	0.8016043305	0.8114416003	0.6806687117	0.8186969757	0.8652422428	0.8463519812	0.7485794425	0.8237773776	0.858880043	0.8356491923	0.7604705095	0.7963408828	0.8357971907	0.8211860657	0.7367321253	0.7942812443	0.3825576007	1.19781208	0.2176822871	1.128530383	0.3750384748	1.652800918	0.2140031308	1.641809583	0.3555323184	2.15617156	0.1829610616	2.18293786	0.3498270214	2.232334137	0.1667500436	2.258940935	0.3569506109	2.297175884	0.2156870663	2.338780165
picking_up_items	0.3573068678	0.8763142824	0.3370350599	0.8280010223	0.3395244777	0.8118551373	0.3418329656	0.7934919596	0.3320797384	0.8538312316	0.3304997087	0.857380569	0.3288024664	0.8593932986	0.3569643795	0.7526865005	0.3422855139	0.8284355998	0.3841161132	0.8582203388	0.3777555525	0.8881492615	0.4872993827	0.7236346006	0.4621365368	0.9278662801	0.5800288916	0.9531823993	0.5728200078	1.151378274	0.4489442706	1.149430633	0.5815663934	1.122874737	0.4239186943	1.21385026	0.5962797999	1.129616261	0.4104376435	1.180645108	0.5842128992	1.091897488	0.4217640758	1.159598351	0.5830860734	1.082489133	0.848796308	0.9285590649	0.8029507399	1.022732615	0.7381654978	1.348951817	0.6713821888	1.361095309	0.8488069773	1.561226487	0.8122023344	1.598709822	0.8762913346	1.558692694	0.8491719365	1.604013205	0.8384521604	1.740338802	0.809632659	1.753521681
picking_up_items	0.6444208026	0.737255156	0.6605328321	0.6971504688	0.659733057	0.6927143931	0.6589005589	0.6881308556	0.6585359573	0.6943410039	0.6571780443	0.6874753237	0.6555835009	0.6788569689	0.6377618909	0.6415343285	0.6303086877	0.6259715557	0.6237962842	0.7424458265	0.6195454001	0.739589572	0.511552453	0.6957951188	0.497066319	0.6495486498	0.4754002988	0.9641776681	0.4886167347	1.051774859	0.4778217077	1.10558033	0.6125558615	1.200149775	0.4646814466	1.124603748	0.6420820951	1.249621153	0.4806860983	1.126023531	0.6487052441	1.18391788	0.4824238718	1.115721226	0.6355906725	1.167101741	0.2320626676	1.053909302	0.1744427234	1.021177769	0.5486575365	1.234576941	0.50033319	1.297466278	0.4643793404	1.663356543	0.4078392088	1.68989253	0.4247276187	1.694091082	0.3639285862	1.703726768	0.4930624664	1.828772783	0.4564813673	1.884110928
idle_standing	0.4895211756	0.3200421631	0.5050100684	0.2855064571	0.5128091574	0.2863023281	0.5199658275	0.2876234651	0.4795930982	0.2861446738	0.4713310003	0.287109524	0.4638122022	0.2880367041	0.5288525224	0.3131563067	0.4535734355	0.3102521002	0.505490303	0.3595231473	0.4738219678	0.3566338718	0.597766459	0.5689339042	0.3717827797	0.5714362264	0.6261142492	0.8953312635	0.3258206248	0.8931874633	0.6199266315	1.164477587	0.3235660195	1.153063178	0.6366159916	1.250203013	0.2972435057	1.247867703	0.6108216047	1.256182194	0.3303938508	1.256289721	0.5997937918	1.212005973	0.3446913362	1.222351193	0.5351687074	1.150209904	0.3951298892	1.132179856	0.5278209448	1.646629095	0.3847169876	1.638705015	0.5237280726	2.052990675	0.3822196126	2.064427853	0.5267347097	2.122641802	0.3787003756	2.133749485	0.4948544502	2.181245089	0.4013901949	2.204030275
idle_standing	0.5029309392	0.3291543722	0.5184882879	0.2870385051	0.5273026824	0.2863990366	0.5348073244	0.2864207625	0.4918673933	0.2913654149	0.4840768278	0.2928251326	0.4768376648	0.2941069007	0.5451187491	0.309618175	0.4672417045	0.3128472269	0.5215904713	0.365830034	0.4887129962	0.3665387332	0.6184359193	0.5644996166	0.3909091949	0.5793297291	0.6587023139	0.8870685101	0.3448358774	0.9027643204	0.6694146991	1.16618216	0.3369755447	1.179334164	0.6971357465	1.269778609	0.3037417531	1.272091389	0.6682822704	1.279021144	0.3433658183	1.291290402	0.6577530503	1.239705801	0.3536091149	1.2504884	0.5632160902	1.16133678	0.4185614586	1.150062919	0.5694053173	1.662672639	0.4217754304	1.651911497	0.5722353458	2.073292255	0.4267888367	2.088891268	0.5759696364	2.14148736	0.4239000976	2.158833504	0.5501790643	2.204587221	0.4481109977	2.228431702
